15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,13,0,0,0,0,0,0,0,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,13,0,0,0,0,0,0,5,0,0,0,7,15,15,15,15,15,15,15,15,15,15,
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,13,0,0,5,0,0,0,0,0,0,0,0,0,0,0,7,15,15,15,15,15,13,0,7,15,
15,15,15,15,13,0,7,15,15,15,15,15,15,15,15,15,15,13,0,0,0,3,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,11,9,0,0,0,0,0,0,7,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,0,5,0,0,0,0,
14,14,14,12,0,0,0,6,14,14,14,14,14,14,14,14,12,0,0,0,2,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,14,14,8,0,0,0,0,0,0,0,0,6,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,12,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,8,0,2,10,8,0,0,0,0,0,0,0,0,0,0,0,
0,0,4,0,0,0,0,6,14,14,14,14,14,14,12,0,0,0,0,0,6,14,14,8,0,0,0,0,0,0,0,0,0,0,0,2,14,14,14,14,14,10,10,8,0,0,0,0,0,6,14,14,14,14,12,0,6,14,12,0,6,14,14,14,14,14,12,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,2,14,14,10,14,14,12,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,6,14,14,12,0,0,0,0,0,0,0,6,12,0,0,0,0,0,0,0,0,2,10,10,10,14,14,14,14,14,14,14,14,12,0,0,0,0,0,0,0,6,14,12,0,0,0,0,0,0,6,14,14,14,14,14,12,0,0,0,0,0,0,0,0,2,14,14,10,10,10,10,14,14,14,14,14,14,12,0,0,0,0,0,0,0,0,0,0,2,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,14,14,12,0,0,6,14,14,12,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,0,0,6,12,0,0,0,0,0,0,0,0,0,6,14,14,14,14,14,14,14,14,14,14,14,14,14,10,12,0,0,0,0,2,14,10,10,14,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,14,14,14,12,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,8,0,0,0,6,14,14,14,14,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,14,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,6,14,14,14,14,14,14,14,14,14,14,14,14,14,10,10,10,14,14,14,14,14,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,2,8,0,0,0,0,0,0,0,6,14,8,0,0,0,0,0,0,6,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,8,0,0,2,10,10,8,0,2,8,0,0,0,0,6,10,10,14,12,0,0,0,0,0,2,10,14,14,14,8,0,0,0,0,0,6,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,14,10,10,14,14,14,14,10,14,12,0,0,0,0,6,14,14,12,0,0,0,0,0,2,14,14,14,14,14,14,10,10,8,0,0,0,6,14,14,14,14,14,14,12,0,6,14,14,14,14,14,14,14,14,14,
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,14,14,14,14,14,12,0,0,0,0,6,14,12,0,0,0,2,10,10,14,14,14,14,14,14,14,14,14,14,8,0,0,0,6,14,14,14,12,0,0,0,6,14,14,14,14,14,14,14,14,14,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,14,14,14,14,14,14,8,0,0,0,4,0,0,0,0,2,14,14,14,14,14,14,14,14,14,14,14,14,14,14,8,0,0,0,6,14,14,12,0,0,0,6,14,14,14,14,14,14,14,14,14,
